school,student,female,ses,math,puniv,public
247,1328,1,-0.593,40.12,1,1
247,1329,0,-0.421,60.6039,1,1
247,1330,0,-0.454,51.58,1,1
247,1331,0,-0.591,37.48,1,1
247,1332,0,-0.469,37.66,1,1
247,1333,1,0.982,62.5,1,1
247,1334,1,-0.372,44.15,1,1
247,1335,1,-0.073,60.6039,1,1
247,1336,0,-0.32,60.6039,1,1
247,1337,1,-0.25,54.33,1,1
247,1338,0,0.693,60.6039,1,1
247,1339,0,-0.24,58.53,1,1
247,1340,1,-0.263,63.23,1,1
247,1341,0,-0.527,60.6039,1,1
247,1342,0,-0.654,59.85,1,1
247,1343,0,-0.182,53.41,1,1
247,1344,0,1.306,60.6039,1,1
247,1345,1,0.686,60.6039,1,1
248,3116,1,1.073,67.29,1,1
248,3117,0,0.573,61.6367,1,1
248,3118,1,0.167,61.6367,1,1
248,3119,0,-0.011,69.63,1,1
248,3120,1,1.134,59.33,1,1
248,3121,0,0.454,57.92,1,1
248,3122,1,0.533,61.6367,1,1
248,3123,0,0.663,58.55,1,1
248,3124,0,-1.405,38.41,1,1
248,3125,0,0.279,61.6367,1,1
248,3126,1,-1.629,47.7,1,1
248,3127,0,0.541,71.37,1,1
248,3128,1,-0.456,61.6367,1,1
249,1771,0,-0.516,47.9,1,1
249,1772,1,-0.535,44.78,1,1
249,1773,0,-1.217,53.28,1,1
249,1774,1,-0.212,36.97,1,1
249,1775,0,-1.301,63.25,1,1
249,1776,0,-0.286,54.49,1,1
249,1777,1,-0.122,62.59,1,1
249,1778,1,-0.248,48.39,1,1
249,1779,0,-0.779,47.52,1,1
249,1780,0,0.268,47.6,1,1
249,1781,0,-0.745,35.49,1,1
249,1782,1,0.433,61.0568,1,1
249,1783,1,-0.262,72.05,1,1
250,1642,0,1.306,58.84,0.294117647,1
250,1643,0,-0.718,54.29,0.294117647,1
250,1644,0,0.018,61.0501,0.294117647,1
250,1645,1,0.81,50.47,0.294117647,1
250,1646,0,0.183,61.57,0.294117647,1
250,1647,1,0.107,40.69,0.294117647,1
250,1648,1,-0.63,55.96,0.294117647,1
250,1649,0,0.47,50.9,0.294117647,1
250,1650,1,-0.932,52.81,0.294117647,1
250,1651,1,-1.851,66.08,0.294117647,1
250,1652,0,-1.067,58.59,0.294117647,1
250,1653,1,0.339,51.51,0.294117647,1
250,1654,0,0.153,61.0501,0.294117647,1
250,1655,1,-1.477,32.28,0.294117647,1
250,1656,0,-1.69,43.69,0.294117647,1
250,1657,1,-0.654,40,0.294117647,1
250,1658,0,0.247,50.53,0.294117647,1
250,1659,1,-1.117,61.0501,0.294117647,1
250,1660,0,-0.78,61.73,0.294117647,1
250,1661,0,0.397,61.0501,0.294117647,1
250,1662,0,0.322,46.26,0.294117647,1
250,1663,1,-0.577,61.0501,0.294117647,1
250,1664,0,0.872,61.0501,0.294117647,1
250,1665,0,-0.341,58.97,0.294117647,1
250,1666,0,0.216,61.0501,0.294117647,1
250,1667,0,0.077,61.0501,0.294117647,1
250,1668,0,-1.851,45.9,0.294117647,1
250,1669,1,-1.142,34.47,0.294117647,1
250,1670,0,-0.319,44.1,0.294117647,1
250,1671,0,0.181,57.07,0.294117647,1
250,1672,1,-0.343,50.95,0.294117647,1
250,1673,1,-0.489,61.0501,0.294117647,1
250,1674,1,-0.992,35.83,0.294117647,1
250,1675,0,-0.801,61.0501,0.294117647,1
251,4776,0,0.089,62.3654,1,1
251,4777,1,0.003,50.37,1,1
251,4778,0,1.104,73.31,1,1
251,4779,0,-0.163,50.21,1,1
251,4780,0,0.052,72.23,1,1
251,4781,1,0.259,48.84,1,1
251,4782,0,1.458,64.38,1,1
251,4783,1,1.306,62.3654,1,1
251,4784,1,0.813,62.3654,1,1
251,4785,0,1.383,62.3654,1,1
251,4786,1,0.412,53.63,1,1
251,4787,0,0.912,62.3654,1,1
251,4788,0,0.301,69.97,1,1
251,4789,0,0.207,62.3654,1,1
251,4790,0,-0.281,62.3654,1,1
251,5108,0,0.608,62.3716,1,1
252,3487,1,0.219,69.78,1,0
252,3488,0,1.286,61.68,1,0
252,3489,1,1.854,70.36,1,0
252,3490,0,0.958,55.64,1,0
252,3491,1,0.429,63.92,1,0
252,3492,0,0.835,71.73,1,0
252,3493,0,1.124,64.37,1,0
252,3494,1,0.674,61.56,1,0
252,3495,1,1.189,52.78,1,0
252,3496,1,1.039,66.03,1,0
252,3497,1,-0.169,60.96,1,0
252,3498,0,0.283,75.45,1,0
252,3499,1,0.534,74.73,1,0
252,3500,0,1.132,54.21,1,0
252,3501,1,1.085,53.5,1,0
252,3502,1,0.967,61.67,1,0
252,3503,0,1.064,64.17,1,0
253,4499,0,-0.859,40.9,0.411764706,1
253,4500,0,-0.992,48.57,0.411764706,1
253,4501,1,-1.463,62.2753,0.411764706,1
253,4502,0,0.034,48.68,0.411764706,1
253,4503,0,-1.322,45.7,0.411764706,1
253,4504,1,-0.252,48.29,0.411764706,1
253,4505,0,-0.169,51.46,0.411764706,1
253,4506,1,-0.572,50.23,0.411764706,1
253,4507,1,-0.777,62.2753,0.411764706,1
253,4508,1,0.155,62.2753,0.411764706,1
253,4509,1,-0.45,62.2753,0.411764706,1
253,4510,1,-1.29,58.56,0.411764706,1
253,4511,0,-0.417,53.84,0.411764706,1
253,4512,1,0.146,62.2753,0.411764706,1
253,4513,0,1.029,57.82,0.411764706,1
253,4514,0,-0.247,62.2753,0.411764706,1
253,4515,1,-1.154,62.2753,0.411764706,1
254,1587,0,-0.631,43.39,1,1
254,1588,0,-0.162,61.0489,1,1
254,1589,0,-0.846,40.28,1,1
254,1590,0,-0.661,61.049,1,1
254,1591,1,-1.082,61.049,1,1
254,1592,1,-0.55,53.06,1,1
254,1593,0,-0.402,38.48,1,1
254,1594,0,-0.493,61.049,1,1
254,1595,1,-0.115,52.69,1,1
254,1596,0,0.434,72.75,1,1
254,1597,0,-1.08,43.94,1,1
254,1598,0,-0.118,65.05,1,1
254,1599,0,-1.335,61.049,1,1
254,1600,1,-1.093,49.92,1,1
254,1601,0,-1.741,61.049,1,1
254,1602,0,-0.289,57.5,1,1
254,1603,0,0.181,48.87,1,1
255,2779,0,0.666,52.43,1,1
255,2780,1,1.056,63.98,1,1
255,3923,1,1.248,67.11,1,1
255,3924,1,0.131,49.57,1,1
255,3925,1,1.63,62.2567,1,1
255,3926,0,-0.396,56.16,1,1
255,3927,1,-0.466,39.2,1,1
255,3928,1,0.491,62.2567,1,1
255,3929,1,0.808,69.94,1,1
255,3930,0,0.273,60.29,1,1
255,3931,1,0.171,53.49,1,1
255,3932,0,0.592,57.16,1,1
255,3933,0,1.284,65.76,1,1
256,2877,0,0.087,66.88,0.5,1
256,2878,0,0.74,51.76,0.5,1
256,2879,0,-1.053,61.6249,0.5,1
256,2880,0,-1.198,47.22,0.5,1
256,2881,0,-0.055,61.6249,0.5,1
256,2882,1,-0.069,61.6249,0.5,1
256,2883,0,-0.334,39.54,0.5,1
256,2884,0,-1.404,69.5,0.5,1
256,2885,0,-1.207,61.6249,0.5,1
256,2886,1,-1.35,61.6249,0.5,1
256,2887,0,0.539,63.87,0.5,1
256,2888,0,-1.432,61.6249,0.5,1
257,3829,1,0.36,62.1051,1,1
257,3830,1,0.923,64.5,1,1
257,3831,1,1.511,68.37,1,1
257,3832,1,1.316,62.1051,1,1
257,3833,1,1.381,69.4,1,1
257,3834,1,1.264,62.1051,1,1
257,3835,1,0.9,75.14,1,1
257,3836,1,1.394,73.02,1,1
257,3837,1,1.309,62.1051,1,1
257,3838,1,0.937,65.4,1,1
257,3839,1,1.264,62.1051,1,1
257,3840,1,1.783,62.1051,1,1
257,3841,1,1.338,62.1051,1,1
257,3842,1,0.851,69.48,1,1
257,3843,1,0.907,72.07,1,1
257,3844,1,1.231,62.1051,1,1
257,3845,1,1.21,62.34,1,1
258,4811,0,0.708,62.3658,1,1
258,4812,1,0.108,53.66,1,1
258,4813,1,0.298,50.62,1,1
258,4814,0,0.367,46.17,1,1
258,4815,1,0.337,58.18,1,1
258,4816,1,-0.103,62.3658,1,1
258,4817,1,0.547,62.3658,1,1
258,4818,1,0.549,73.33,1,1
258,4819,0,0.098,66.68,1,1
258,4820,0,0.371,48.29,1,1
258,4821,0,0.858,56.68,1,1
258,4822,1,-0.423,62.3658,1,1
258,4823,0,-0.115,61.77,1,1
258,4824,1,-0.102,59.77,1,1
259,1573,0,-1.11,44.43,1,0
259,1574,0,-1.397,61.048,1,0
259,1575,0,-0.363,46.45,1,0
259,1576,0,-0.448,61.048,1,0
259,1577,0,-1.437,61.048,1,0
259,1578,0,0.26,61.048,1,0
259,1579,1,-0.584,37.07,1,0
259,1580,1,-0.743,53.34,1,0
259,1581,1,-0.86,37.51,1,0
259,1582,0,-0.878,47.82,1,0
259,1583,1,-1.815,38.97,1,0
259,1584,0,0.358,61.048,1,0
259,1585,1,0.002,54.83,1,0
259,1586,0,-1.298,61.048,1,0
260,1903,0,0.923,74.58,1,0
260,1904,1,0.688,47.86,1,0
260,1905,1,0.121,59.85,1,0
260,1906,0,0.937,61.0716,1,0
260,1907,0,0.41,58.53,1,0
260,1908,0,-0.073,44.67,1,0
260,1909,1,-0.921,51.82,1,0
260,1910,1,0.965,48.98,1,0
260,1911,1,1.286,52.33,1,0
260,1912,0,-1.359,61.0716,1,0
260,1913,0,-0.016,50.37,1,0
260,1914,1,-0.037,49.6,1,0
260,1915,0,-1.029,61.0716,1,0
261,3129,1,0.411,64.05,0.428571429,0
261,3130,1,0.004,56.76,0.428571429,0
261,3131,0,0.177,76.03,0.428571429,0
261,3132,0,-0.794,44.96,0.428571429,0
261,3133,0,-1.205,40.56,0.428571429,0
261,3134,1,-0.037,61.6368,0.428571429,0
261,3135,1,-0.246,43.06,0.428571429,0
261,3136,1,0.047,61.6368,0.428571429,0
261,3137,1,-0.316,39.83,0.428571429,0
261,3138,0,-0.32,61.6368,0.428571429,0
261,3139,0,-0.135,61.6368,0.428571429,0
261,3140,0,0.153,61.6368,0.428571429,0
261,3141,1,-1.026,61.6368,0.428571429,0
261,3142,1,-0.951,46.47,0.428571429,0
262,6624,0,1.247,56.92,1,0
262,6625,0,0.158,62.5499,1,0
262,6626,1,-0.7,53.03,1,0
262,6627,1,1.283,62.5499,1,0
262,6628,0,0.318,66.34,1,0
262,6629,1,0.302,62.5499,1,0
262,6630,0,0.004,76.82,1,0
262,6631,1,0.274,64.71,1,0
262,6632,1,0.775,62.5499,1,0
262,6633,0,1.165,62.5499,1,0
262,6634,0,0.204,77.06,1,0
262,6635,1,0.434,62.5499,1,0
262,6636,0,1.14,49.69,1,0
262,6637,0,0.849,70.77,1,0
262,6638,0,0.984,62.5499,1,0
262,6639,1,0.81,61.7,1,0
262,6640,1,0.326,49.39,1,0
262,6641,1,0.382,55.65,1,0
262,6642,1,0.1,62.5499,1,0
263,926,0,0.518,60.5942,1,1
263,927,1,-0.054,67.41,1,1
263,928,1,-0.919,53.78,1,1
263,929,0,-1.249,65.37,1,1
263,930,1,0.356,58.3,1,1
263,931,0,-0.674,60.5942,1,1
263,932,0,-1.302,60.5942,1,1
263,933,0,0.677,60.5942,1,1
263,934,0,-0.546,44.89,1,1
263,935,1,-1.168,60.5942,1,1
263,936,1,-0.394,42.88,1,1
263,937,0,1.173,60.5942,1,1
263,938,1,-0.712,45.07,1,1
263,939,0,0.033,60.5942,1,1
263,940,1,-1.324,38.33,1,1
263,941,1,0.087,60.5942,1,1
263,942,1,-0.527,60.5942,1,1
264,820,0,-1.253,44.04,0.357142857,1
264,821,0,-0.29,66.74,0.357142857,1
264,822,1,-0.316,60.5919,0.357142857,1
264,823,0,0.261,50.5,0.357142857,1
264,824,1,-1.08,59.6,0.357142857,1
264,825,0,-0.292,60.5919,0.357142857,1
264,826,1,-0.514,39.16,0.357142857,1
264,827,1,-0.471,51.84,0.357142857,1
264,828,1,-1.096,33.51,0.357142857,1
264,829,1,-0.526,34.66,0.357142857,1
264,830,0,-0.349,60.32,0.357142857,1
264,831,0,-0.114,51.29,0.357142857,1
264,832,0,-1.214,53.81,0.357142857,1
264,833,0,-0.019,60.5919,0.357142857,1
265,672,1,0.063,60.589,0.25,1
265,673,1,-1.085,41,0.25,1
265,674,1,-0.668,49.4,0.25,1
265,675,1,-0.743,50.74,0.25,1
265,676,1,-1.059,60.589,0.25,1
265,677,0,-0.82,43.3,0.25,1
265,678,0,-0.341,55.9,0.25,1
265,679,1,0.359,53.55,0.25,1
265,680,0,-0.262,60.589,0.25,1
265,681,0,-0.593,60.589,0.25,1
265,682,0,-0.963,55.29,0.25,1
265,683,0,-0.698,66.4,0.25,1
265,684,0,-0.743,62.83,0.25,1
265,685,1,-0.4,68.24,0.25,1
265,686,1,-1.528,38.27,0.25,1
265,687,1,0.261,42.68,0.25,1
266,6671,0,-0.016,62.5521,1,1
266,6672,1,-0.567,30.85,1,1
266,6673,0,0.61,62.5521,1,1
266,6674,0,-0.751,53.22,1,1
266,6675,0,-0.739,53.56,1,1
266,6676,0,-0.323,72.51,1,1
266,6677,1,0.061,36.43,1,1
266,6678,0,0.586,62.5521,1,1
266,6679,1,0.608,56.12,1,1
266,6680,1,-1.235,62.5521,1,1
266,6681,1,-0.601,48.3,1,1
266,6682,0,-0.35,60.77,1,1
266,6683,1,-1.11,57.59,1,1
266,6684,0,-1.629,50.86,1,1
266,6685,0,-0.589,30.39,1,1
266,6686,0,0.011,58.24,1,1
267,4440,0,-0.802,45.49,1,1
267,4441,0,0.274,62.2734,1,1
267,4442,0,0.199,62.2734,1,1
267,4443,1,0.907,56.38,1,1
267,4444,1,-0.07,63.61,1,1
267,4445,1,-0.67,36.82,1,1
267,4446,0,0.414,62.25,1,1
267,4447,1,-0.128,62.2734,1,1
267,4448,1,0.135,66.22,1,1
267,4449,0,0.695,62.2734,1,1
267,4450,0,0.907,62.2734,1,1
267,4451,1,0.963,62.2734,1,1
268,3780,0,0.234,62.0991,1,1
268,4288,0,1.099,62.2695,1,1
268,4289,1,0.261,40.67,1,1
268,4290,1,0.923,70.24,1,1
268,4291,0,0.621,62.88,1,1
268,4292,1,-0.019,61.59,1,1
268,4293,1,-0.075,58.01,1,1
268,4294,1,0.337,62.2695,1,1
268,4295,0,0.835,60.53,1,1
268,4296,0,0.337,58.18,1,1
268,4297,1,0.074,62.2695,1,1
268,4299,0,0.982,70.97,1,1
269,2628,1,-1.19,38.19,0.571428571,1
269,2629,0,-1.874,46.49,0.571428571,1
269,2630,0,-1.442,61.0985,0.571428571,1
269,2631,1,-0.831,63.08,0.571428571,1
269,2632,0,-0.365,61.0985,0.571428571,1
269,2633,1,-0.194,76.36,0.571428571,1
269,2634,0,-1.373,34.65,0.571428571,1
269,2635,1,-0.779,46.84,0.571428571,1
269,2636,1,-0.142,61.0985,0.571428571,1
269,2637,1,-0.481,61.0985,0.571428571,1
269,2638,0,-1.067,61.0985,0.571428571,1
269,2639,0,-1.205,46.08,0.571428571,1
269,2640,1,-0.799,61.0985,0.571428571,1
269,2641,1,0.06,47.75,0.571428571,1
270,2695,0,0.738,61.107,1,1
270,5777,1,1.108,71.04,1,1
270,5778,0,-0.246,47.58,1,1
270,5779,0,1.057,69.71,1,1
270,5780,0,0.724,62.3894,1,1
270,5781,1,1.001,62.3894,1,1
270,5782,0,-0.441,34.15,1,1
270,5783,1,0.101,72.47,1,1
270,5784,1,0.635,52.8,1,1
270,5785,0,0.838,62.3894,1,1
270,5786,1,0.413,41.14,1,1
270,5787,1,0.939,67.01,1,1
270,5788,0,1.127,67.37,1,1
270,5789,1,-0.555,55.09,1,1
270,5790,0,1.205,67.78,1,1
270,5791,1,-0.614,66.69,1,1
270,5792,0,0.214,62.3894,1,1
270,5793,0,0.19,54.44,1,1
270,5794,1,-0.399,62.3894,1,1
270,5795,1,0.706,60.32,1,1
270,5796,1,-0.072,57.99,1,1
270,5797,0,0.024,71.33,1,1
270,5798,0,0.448,71.21,1,1
270,5799,1,0.56,56.02,1,1
270,5800,1,0.543,53.43,1,1
270,5801,0,-0.382,58.41,1,1
271,5091,1,-0.112,33.6,1,1
271,5092,0,-0.468,68.06,1,1
271,5093,0,-0.73,62.07,1,1
271,5094,1,1.188,62.3711,1,1
271,5095,1,0.281,48.28,1,1
271,5096,0,-0.794,55.65,1,1
271,5097,0,0.686,62.3711,1,1
271,5098,1,0.046,62.3711,1,1
271,5099,0,1.533,62.3711,1,1
271,5100,1,-0.708,65.7,1,1
271,5101,1,-0.756,62.3712,1,1
271,5102,0,-0.043,66.42,1,1
271,5103,0,0.224,76.02,1,1
271,5104,0,0.438,64.41,1,1
271,5105,1,0.611,62.3712,1,1
271,5106,1,0.451,62.85,1,1
271,5107,0,0.198,54.83,1,1
272,3229,1,0.439,69.97,1,1
272,3230,0,-0.82,48.31,1,1
272,3231,1,0.204,50.44,1,1
272,3232,1,-0.196,61.643,1,1
272,3233,1,-0.038,57.17,1,1
272,3234,1,0.291,61.643,1,1
272,3235,1,0.355,39.66,1,1
272,3236,0,-1.956,47.58,1,1
272,3237,0,0.242,61.643,1,1
272,3238,1,-0.529,61.643,1,1
272,3239,1,0.122,61.643,1,1
272,3240,1,0.267,54.05,1,1
273,717,0,0.299,60.5898,0.833333333,1
273,718,0,-1.001,39.88,0.833333333,1
273,719,0,-0.905,60.5898,0.833333333,1
273,720,1,-0.242,55.47,0.833333333,1
273,721,0,0.337,60.5898,0.833333333,1
273,722,0,-0.199,60.5898,0.833333333,1
273,723,1,-0.094,48,0.833333333,1
273,724,1,-0.631,60.5898,0.833333333,1
273,725,1,-0.564,60.5898,0.833333333,1
273,726,0,0.997,60.5898,0.833333333,1
273,727,0,0.561,60.5898,0.833333333,1
273,728,0,-0.544,60.5898,0.833333333,1
274,5344,1,1.044,62.3781,1,1
274,5345,0,1.004,62.3781,1,1
274,5346,0,0.641,79.86,1,1
274,5347,1,-0.1,63.67,1,1
274,5348,1,-0.555,55.68,1,1
274,5349,1,1.63,54.97,1,1
274,5350,0,0.789,62.42,1,1
274,5351,0,-0.269,62.3781,1,1
274,5352,1,0.187,62.3781,1,1
274,5353,0,0.586,62.3781,1,1
274,5354,1,0.608,64.68,1,1
274,5355,1,-0.397,57.33,1,1
274,5356,1,-1.08,58.9,1,1
274,5357,1,-0.094,59.77,1,1
274,5358,0,0.788,67.46,1,1
274,5359,0,0.054,63.8,1,1
274,5360,1,-0.134,54.83,1,1
274,5361,0,-0.448,70.28,1,1
274,5362,1,0.184,52.42,1,1
275,3762,0,1.368,62.0986,1,1
275,3763,1,0.884,62.0986,1,1
275,3764,1,1.085,63.25,1,1
275,3765,1,1.196,62.0986,1,1
275,3766,0,1.478,62.0986,1,1
275,3767,1,1.854,62.0986,1,1
275,3768,0,1.66,62.0986,1,1
275,3769,1,1.066,62.0986,1,1
275,3770,1,1.542,65.84,1,1
275,3771,0,0.36,71.51,1,1
275,3772,0,1.32,62.0986,1,1
275,3773,1,1.11,65.55,1,1
275,3774,0,-0.037,62.0986,1,1
275,3775,0,1.132,62.0986,1,1
275,3776,0,1.025,62.0986,1,1
275,3777,0,1.511,62.0986,1,1
275,3778,1,0.759,62.0986,1,1
275,3779,0,1.533,77.54,1,1
276,3035,1,0.453,45.88,0.25,1
276,3036,0,0.296,50.48,0.25,1
276,3037,0,-0.606,61.6339,0.25,1
276,3038,0,-0.763,63.76,0.25,1
276,3039,0,-1.184,49.56,0.25,1
276,3040,0,-0.727,48.83,0.25,1
276,3041,1,-1.289,55.82,0.25,1
276,3042,0,0.204,52.27,0.25,1
276,3043,0,0.639,61.6339,0.25,1
276,3044,0,-1.315,48.23,0.25,1
276,3045,0,-0.106,73.42,0.25,1
276,3046,1,0.735,61.6339,0.25,1
277,6271,1,-0.377,50.77,1,1
277,6507,1,-0.24,57.69,1,1
277,6508,0,-1.022,39.72,1,1
277,6509,1,-0.147,47.38,1,1
277,6510,0,0.759,63.55,1,1
277,6511,1,1.154,68.86,1,1
277,6512,1,0.077,68.93,1,1
277,6513,1,0.175,61.02,1,1
277,6514,0,-0.061,62.5425,1,1
277,6515,1,0.994,61.75,1,1
277,6516,0,0.614,50.12,1,1
277,6517,1,-0.138,50.8,1,1
277,6518,0,0.679,67.43,1,1
277,6519,1,0.656,62.5425,1,1
277,6520,1,0.883,62.03,1,1
277,6521,1,0.42,50.02,1,1
277,6522,1,-0.037,56.91,1,1
277,6523,0,0.594,54.76,1,1
278,3934,1,0.056,49.41,0.611111111,1
278,3935,1,-1.063,54.72,0.611111111,1
278,3936,1,0.224,53.52,0.611111111,1
278,3937,1,-0.562,62.2574,0.611111111,1
278,3938,0,0.808,62.2574,0.611111111,1
278,3939,0,0.443,62.2574,0.611111111,1
278,3940,0,-0.537,62.2574,0.611111111,1
278,3941,0,-1.154,62.2574,0.611111111,1
278,3942,1,-1.616,62.2574,0.611111111,1
278,3943,1,0.439,51.31,0.611111111,1
278,3944,1,-1.551,62.2574,0.611111111,1
278,3945,1,-1.144,35.44,0.611111111,1
278,3946,1,-1.366,62.2574,0.611111111,1
278,3947,1,0.232,57.64,0.611111111,1
278,3948,0,-0.72,53.36,0.611111111,1
278,3949,1,-1.097,60.03,0.611111111,1
278,3950,0,-0.046420184,62.2574,0.611111111,1
278,3951,1,-1.217,99.98,0.611111111,1
279,3341,1,0.835,61.6471,0.684210526,0
279,3342,0,-0.459,58.44,0.684210526,0
279,3343,1,1.002,70.27,0.684210526,0
279,3344,1,0.055,31.02,0.684210526,0
279,3345,0,1.458,61.6471,0.684210526,0
279,3346,1,-0.355,61.6471,0.684210526,0
279,3347,0,-0.122,61.6471,0.684210526,0
279,3348,0,0.437,61.6471,0.684210526,0
279,3349,1,-0.294,61.6471,0.684210526,0
279,3350,0,0.489,61.6471,0.684210526,0
279,3351,0,-0.404,61.6471,0.684210526,0
279,3352,1,0.441,61.6471,0.684210526,0
279,3353,0,-0.367,46.59,0.684210526,0
279,3354,1,0.307,52.45,0.684210526,0
279,3355,0,-0.267,61.6472,0.684210526,0
279,3356,0,0.168,61.6472,0.684210526,0
279,3357,1,0.302,61.6472,0.684210526,0
279,3358,1,0.543,61.6472,0.684210526,0
279,3359,1,-0.771,50.75,0.684210526,0
280,2028,0,0.595,61.075,1,0
280,2029,0,0.414,61.075,1,0
280,2030,1,0.36,61.075,1,0
280,2031,1,-0.077,45.89,1,0
280,2032,1,0.861,61.075,1,0
280,2033,0,0.509,61.075,1,0
280,2034,0,0.246,61.075,1,0
280,2035,1,0.885,61.075,1,0
280,2036,0,-0.614,61.075,1,0
280,2037,1,-0.715,53.72,1,0
280,2038,0,0.584,61.075,1,0
280,2039,1,0.613,61.075,1,0
280,2040,0,0.434,61.075,1,0
280,2041,0,0.586,61.075,1,0
280,2643,1,-0.133,61.0987,1,0
280,2644,0,0.837,61.0987,1,0
280,2645,0,0.327,54.91,1,0
280,2646,1,-0.144,50.9,1,0
280,2647,1,-0.569,48.7,1,0
280,2648,0,-0.07,54.6,1,0
280,2649,0,-0.004,61.0987,1,0
280,2650,0,0.004,44.59,1,0
280,2652,1,0.175,46.72,1,0
280,2653,0,0.311,65.11,1,0
280,2654,1,-0.162,45.23,1,0
280,2655,1,0.472,72.48,1,0
281,3088,0,1.779,61.6357,1,1
281,3089,1,1.376,61.6357,1,1
281,3090,0,0.96,61.6357,1,1
281,3091,0,-0.265,64.49,1,1
281,3092,1,0.917,73.48,1,1
281,3093,0,-0.037,68.87,1,1
281,3094,0,1.339,70.63,1,1
281,3095,0,1.693,71.55,1,1
281,3096,0,1.105,62.24,1,1
281,3097,1,0.132,66.08,1,1
281,3098,1,0.087,61.6357,1,1
281,3099,0,1.361,71.2,1,1
281,3100,0,0.369,61.6357,1,1
281,3101,0,1.312,61.6357,1,1
281,3102,0,0.985,61.6357,1,1
281,3103,1,0.705,64.5,1,1
281,3104,1,1.159,58.15,1,1
281,3105,1,-0.248,61.6358,1,1
282,3620,0,1.705,61.8836,1,1
282,3621,0,1.053,61.8836,1,1
282,3622,0,1.183,61.8836,1,1
282,3623,0,1.316,61.8836,1,1
282,3624,0,1.533,61.8836,1,1
282,3625,0,1.627,77.74,1,1
282,3626,0,1.854,62.54,1,1
282,3627,0,1.057,64.63,1,1
282,3628,0,1.166,61.8836,1,1
282,3629,0,0.074,61.8836,1,1
282,3630,0,0.557,63.42,1,1
282,3631,0,0.96,61.8836,1,1
282,3632,0,1.112,72.64,1,1
282,3633,0,0.937,61.8836,1,1
282,3634,0,1.121,61.8836,1,1
282,3635,0,0.098,61.8836,1,1
282,3636,0,1.204,70.91,1,1
282,3637,0,1.352,61.8836,1,1
282,3638,0,1.318,61.8836,1,1
282,3639,0,1.323,61.8836,1,1
282,3674,0,0.814,61.8895,1,1
282,3675,0,0.845,61.8895,1,1
282,3676,0,1.204,72.87,1,1
282,3677,0,0.738,61.8895,1,1
282,3678,0,0.608,71.08,1,1
282,3679,0,1.634,61.8895,1,1
282,3680,0,1.417,71.45,1,1
282,3681,0,1.779,69.77,1,1
282,3682,0,1.552,73.44,1,1
282,3683,0,1.453,67.18,1,1
282,3685,0,1.185,61.8895,1,1
282,3686,0,1.339,61.8895,1,1
282,3687,0,0.91,63.65,1,1
282,3688,0,1.02,66,1,1
282,3689,0,1.634,61.8895,1,1
283,4702,1,0.907,73.31,1,1
283,4703,0,-0.162,58.16,1,1
283,4704,0,1.304,71.01,1,1
283,4705,0,0.728,62.3311,1,1
283,4706,0,-0.576,54.8,1,1
283,4707,1,0.547,62.3311,1,1
283,4708,0,-0.123,65.29,1,1
283,4709,0,0.537,38.23,1,1
283,4710,1,-0.694,53.98,1,1
283,4711,1,-0.807,46.41,1,1
283,4712,1,-0.373,42.82,1,1
283,4713,0,-0.151,40.03,1,1
283,4714,1,1.202,62.05,1,1
283,4715,0,0.537,35.84,1,1
283,4716,0,-0.437,63.55,1,1
283,4717,1,-0.44,42.3,1,1
283,4718,1,0.835,57.96,1,1
283,4719,1,0.181,64.09,1,1
284,430,0,-0.025,54.61,1,1
284,431,0,0.323,71.25,1,1
284,432,1,0.087,60.5838,1,1
284,433,0,-0.373,60.5838,1,1
284,434,0,-0.242,70.74,1,1
284,435,1,-0.898,54.21,1,1
284,436,0,-0.377,60.85,1,1
284,437,0,-0.212,60.5838,1,1
284,438,1,-0.773,57.81,1,1
284,439,1,0.355,46.17,1,1
284,440,0,-0.548,61.05,1,1
284,441,1,-1.123,45.99,1,1
284,442,1,0.583,60.5838,1,1
284,443,0,0.077,65.65,1,1
284,444,0,0.162,47.13,1,1
284,445,0,-0.088,60.5838,1,1
284,446,1,0.248,60.5838,1,1
284,447,0,0.138,60.5838,1,1
284,448,1,0.982,54.25,1,1
284,1467,1,0.661,62.5,1,1
284,1468,0,-0.027,67.32,1,1
284,1469,0,-0.198,68.93,1,1
284,1470,1,0.002,48.81,1,1
284,1471,0,0.557,64.45,1,1
284,1472,0,0.661,62.44,1,1
284,1473,1,0.204,52.01,1,1
284,1474,0,0.735,76.02,1,1
284,1475,0,-0.092,58.83,1,1
284,1476,1,-0.528,56.7,1,1
284,1477,1,-0.194,56.89,1,1
285,4365,1,-1.47,62.2715,1,1
285,4366,0,0.736,57.55,1,1
285,4367,1,-1.205,62.2715,1,1
285,4368,1,0.299,64.29,1,1
285,4369,0,0.009,62.2715,1,1
285,4370,0,-0.153,50.96,1,1
285,4371,1,0.735,52.06,1,1
285,4372,1,-0.895,62.2715,1,1
285,4373,0,0.014,62.2715,1,1
285,4374,1,0.049,44.91,1,1
285,4375,1,-0.743,38.22,1,1
285,4376,0,-0.093,56.46,1,1
285,4377,1,-0.311,39.8,1,1
286,6380,1,-1.439,50.2,1,1
286,6381,0,0.302,47.25,1,1
286,6382,1,0.333,48.18,1,1
286,6383,1,-1.029,43.12,1,1
286,6384,0,0.143,65.1,1,1
